[18:44:30] [main/INFO]: ModLauncher running: args [--username, ERROR__405, --version, forge-47.4.0, --gameDir, C:\Users\Philipp\curseforge\minecraft\Instances\Test el3, --assetsDir, C:\Users\Philipp\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 2fb773a4b48b46ab95391fa4228635ac, --accessToken, ????????, --clientId, 108be9b-24cca1-e80062-585bc1-c4490e, --xuid, 2535463454478930, --userType, msa, --versionType, release, --width, 1920, --height, 1080, --launchTarget, forgeclient, --fml.forgeVersion, 47.4.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[18:44:30] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0
[18:44:42] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[18:44:43] [main/INFO]: Trying GL version 4.6
[18:44:43] [main/INFO]: Requested GL version 4.6 got version 4.6
[18:44:43] [main/INFO]: Mixin Transmogrifier is definitely up to no good...
[18:44:43] [main/INFO]: crimes against java were committed
[18:44:43] [main/INFO]: Original mixin transformation service successfully crobbed by mixin-transmogrifier!
[18:44:43] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/Philipp/curseforge/minecraft/Instances/Test%20el3/mods/Connector-1.0.0-beta.46+1.20.1.jar%23375%23378!/ Service=ModLauncher Env=CLIENT
[18:44:43] [pool-2-thread-1/INFO]: GL info: AMD Radeon(TM) Graphics GL version 4.6.0 Core Profile Context 25.8.1.250617, ATI Technologies Inc.
[18:45:44] [modloading-worker-0/INFO]: Replaced 1 calls to Enchantment#getMaxLevel() in org/violetmoon/quark/content/experimental/module/GameNerfsModule
[18:45:44] [modloading-worker-0/INFO]: [FANCYMENU] Loading v3.7.0 in client-side mode on FORGE!
[18:45:44] [modloading-worker-0/INFO]: [JUST ZOOM] Starting version 2.1.1 on Forge..
[18:45:44] [modloading-worker-0/INFO]: Added bindings for script type STARTUP from mod 'almostunified': [AlmostUnified]
[18:45:44] [modloading-worker-0/INFO]: Replaced 5 calls to Enchantment#getMaxLevel() in org/violetmoon/quark/content/tools/module/AncientTomesModule
[18:45:44] [modloading-worker-0/INFO]: Discovered 164 modules to load.
[18:45:44] [modloading-worker-0/INFO]: Constructing module Abacus...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Adjustable Chat...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Ambient Discs...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Ancient Tomes...
[18:45:44] [modloading-worker-0/INFO]: Replaced 3 calls to Enchantment#getMaxLevel() in org/violetmoon/quark/content/tools/item/AncientTomeItem
[18:45:44] [modloading-worker-0/INFO]: Constructing module Ancient Wood...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Armed Armor Stands...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Auto Walk Keybind...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Automatic Recipe Unlock...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Automatic Tool Restock...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Azalea Wood...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Back Button Keybind...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Backpack...
[18:45:44] [modloading-worker-0/INFO]: example.js#5: Hello, World! (Loaded startup scripts)
[18:45:44] [modloading-worker-0/INFO]: Loaded script startup_scripts:example.js in 0.122 s
[18:45:44] [modloading-worker-0/INFO]: Constructing module Beacon Redirection...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Better Elytra Rocket...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Big Stone Clusters...
[18:45:44] [modloading-worker-0/INFO]: Loaded 1/1 KubeJS startup scripts in 1.352 s with 0 errors and 0 warnings
[18:45:44] [modloading-worker-0/INFO]: Constructing module Blossom Trees...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Bottled Cloud...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Buckets Show Inhabitants...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Camera...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Campfires Boost Elytra...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Celebratory Lamps...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Chains Connect Blocks...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Chest Searching...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Chorus Vegetation...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Chute...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Climate Control Remover...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Color Runes...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Compasses Work Everywhere...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Compressed Blocks...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Coral On Cactus...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Corundum...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Crabs...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Crafter...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Crate...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Diamond Repair...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Dispensers Place Blocks...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Double Door Opening...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Dragon Scales...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Duskbound Blocks...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Dyeable Item Frames...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Easy Transfering...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Elytra Indicator...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Emotes...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Enchantment Predicates...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Enchantments Begone...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Ender Watcher...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Endermosh Music Disc...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Enhanced Ladders...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Expanded Item Interactions...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Fairy Rings...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Fallen Logs...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Feeding Trough...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Forgotten...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Foxhound...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Framed Glass...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Game Nerfs...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Glass Item Frame...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Glass Shard...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Glimmering Weald...
[18:45:44] [modloading-worker-0/INFO]: Added bindings for script type CLIENT from mod 'almostunified': [AlmostUnified]
[18:45:44] [modloading-worker-0/INFO]: example.js#5: Hello, World! (Loaded client scripts)
[18:45:44] [modloading-worker-0/INFO]: Loaded script client_scripts:example.js in 0.0 s
[18:45:44] [modloading-worker-0/INFO]: Loaded 1/1 KubeJS client scripts in 0.013 s with 0 errors and 0 warnings
[18:45:44] [modloading-worker-0/INFO]: Constructing module Gold Bars...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Gold Tools Have Fortune...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Grab Chickens...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Grate...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Gravisand...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Greener Grass...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Hedges...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Hoe Harvesting...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Hollow Logs...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Horses Swim...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Hotbar Changer...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Improved Sponges...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Improved Tooltips...
[18:45:44] [modloading-worker-0/INFO]: Registering C2S receiver with id kubejs:send_data_from_client
[18:45:44] [modloading-worker-0/INFO]: Constructing module Industrial Palette...
[18:45:44] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:send_data_from_server
[18:45:44] [modloading-worker-0/INFO]: Constructing module Inventory Sorting...
[18:45:44] [modloading-worker-0/INFO]: Constructing module Iron Rod...
[18:45:44] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:paint
[18:45:45] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:add_stage
[18:45:45] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:remove_stage
[18:45:45] [modloading-worker-0/INFO]: Constructing module Item Sharing...
[18:45:45] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:sync_stages
[18:45:45] [modloading-worker-0/INFO]: Constructing module Japanese Palette...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Leaf Carpet...
[18:45:45] [modloading-worker-0/INFO]: Registering C2S receiver with id kubejs:first_click
[18:45:45] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:toast
[18:45:45] [modloading-worker-0/INFO]: Constructing module Lock Rotation...
[18:45:45] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:reload_startup_scripts
[18:45:45] [modloading-worker-0/INFO]: Constructing module Long Range Pick Block...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Magma Keeps Concrete Powder...
[18:45:45] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:display_server_errors
[18:45:45] [modloading-worker-0/INFO]: Constructing module Magnets...
[18:45:45] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:display_client_errors
[18:45:45] [modloading-worker-0/INFO]: Constructing module Map Washing...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Matrix Enchanting...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Metal Buttons...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Microcrafting Helper...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Midori...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Monster Box...
[18:45:45] [modloading-worker-0/INFO]: Constructing module More Banner Layers...
[18:45:45] [modloading-worker-0/INFO]: Constructing module More Brick Types...
[18:45:45] [modloading-worker-0/INFO]: Constructing module More Mud Blocks...
[18:45:45] [modloading-worker-0/INFO]: Constructing module More Note Block Sounds...
[18:45:45] [modloading-worker-0/INFO]: Constructing module More Potted Plants...
[18:45:45] [modloading-worker-0/INFO]: Constructing module More Villagers...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Narrator Readout...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Nether Brick Fence Gate...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Nether Obsidian Spikes...
[18:45:45] [modloading-worker-0/INFO]: Constructing module New Stone Types...
[18:45:45] [modloading-worker-0/INFO]: Constructing module No Durability On Cosmetics...
[18:45:45] [modloading-worker-0/INFO]: Constructing module No More Lava Pockets...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Obsidian Plate...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Overlay Shader...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Parrot Eggs...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Pat The Dogs...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Pathfinder Maps...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Permafrost...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Petals On Water...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Pickarang...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Pig Litters...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Pipes...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Pistons Move Tile Entities...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Poison Potato Usage...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Quick Armor Swapping...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Rainbow Lamps...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Raw Metal Bricks...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Reacharound Placing...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Redstone Randomizer...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Renewable Spore Blossoms...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Replace Scaffolding...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Rope...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Safer Creatures...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Seed Pouch...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Shear Vines...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Shiba...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Shingles...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Shulker Packing...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Simple Harvest...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Skull Pikes...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Slabs To Blocks...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Slime In A Bucket...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Slimes To Magma Cubes...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Snow Golem Player Heads...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Soul Candles...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Soul Sandstone...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Spawner Replacer...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Spiral Spires...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Stonelings...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Stools...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Sturdy Stone...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Thatch...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Tiny Potato...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Torch Arrow...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Toretoise...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Totem Of Holding...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Trowel...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Usage Ticker...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Uses For Curses...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Utility Recipes...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Variant Animal Textures...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Variant Bookshelves...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Variant Chests...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Variant Furnaces...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Variant Ladders...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Variant Selector...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Vertical Planks...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Vertical Slabs...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Vexes Die With Their Masters...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Villager Rerolling Rework...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Villagers Follow Emeralds...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Wooden Posts...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Wool Shuts Up Minecarts...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Wraith...
[18:45:45] [modloading-worker-0/INFO]: Constructing module Zombie Villagers On Normal...
[18:45:45] [modloading-worker-0/INFO]: Constructing module More Stone Variants...
[18:45:45] [modloading-worker-0/INFO]: Constructed 164 modules.
[18:45:45] [modloading-worker-0/INFO]: Doing super early config setup for quark
[18:45:45] [Render thread/INFO]: Capturing existing worldgen registries
[18:45:45] [Render thread/INFO]: Found 2 injected RegistryDataLoader worldgen registries
[18:45:46] [Render thread/INFO]: Replaced 1 calls to Enchantment#getMaxLevel() in org/violetmoon/quark/content/tools/loot/EnchantTome
[18:45:51] [Render thread/WARN]: Registry entry listened Registry Entry [minecraft:entity_type / meadow:wooly_sheep] was not realized!
[18:45:51] [Render thread/WARN]: Registry entry listened Registry Entry [minecraft:entity_type / vinery:wandering_winemaker] was not realized!
[18:45:51] [Render thread/WARN]: Registry entry listened Registry Entry [minecraft:entity_type / vinery:mule] was not realized!
[18:45:51] [Render thread/WARN]: Registry entry listened Registry Entry [minecraft:entity_type / brewery:beer_elemental] was not realized!
[18:45:51] [Render thread/WARN]: Registry entry listened Registry Entry [minecraft:entity_type / meadow:wooly_cow] was not realized!
[18:45:51] [Render thread/WARN]: Registry entry listened Registry Entry [minecraft:entity_type / bakery:wandering_baker] was not realized!
[18:45:51] [Render thread/WARN]: Registry entry listened Registry Entry [minecraft:entity_type / meadow:water_buffalo] was not realized!
[18:45:51] [Render thread/WARN]: Registry entry listened Registry Entry [minecraft:entity_type / meadow:wooly_sheep] was not realized!
[18:45:51] [Render thread/WARN]: Registry entry listened Registry Entry [minecraft:entity_type / vinery:wandering_winemaker] was not realized!
[18:45:51] [Render thread/WARN]: Registry entry listened Registry Entry [minecraft:entity_type / vinery:mule] was not realized!
[18:45:51] [Render thread/WARN]: Registry entry listened Registry Entry [minecraft:entity_type / brewery:beer_elemental] was not realized!
[18:45:51] [Render thread/WARN]: Registry entry listened Registry Entry [minecraft:entity_type / meadow:wooly_cow] was not realized!
